상권_코드,상권_코드_명,상권_구분_코드_명,floating_population,resident_population,households,worker_population,apartment_complexes,apartment_avg_value,store_auto_beauty,store_auto_repair,store_gas_station,store_convenience,sales_auto_beauty,sales_auto_repair,sales_convenience,population_quarter,commercial_quarter
3111089,상일여고(상일초등학교),골목상권,801576,3288.0,1694.0,1291.0,78.0,158773438.0,0.0,6.0,0.0,2.0,0.0,313349731.0,522902231.0,2026Q2,2025Q4
3111088,고덕동성당,골목상권,267212,1905.0,1005.0,550.0,20.0,204434702.0,1.0,2.0,0.0,1.0,0.0,0.0,555346913.0,2026Q2,2025Q4
3111087,고덕중학교(고덕2동주민센터),골목상권,251393,2209.0,1167.0,348.0,21.0,224315193.0,1.0,3.0,0.0,1.0,0.0,7738976.0,223457152.0,2026Q2,2025Q4
3111086,한영중고,골목상권,441797,2228.0,1013.0,523.0,33.0,186831272.0,0.0,4.0,0.0,0.0,0.0,1157723124.0,216502526.0,2026Q2,2025Q4
3111085,묘곡초등학교(고덕아이파크아파트),골목상권,939338,3842.0,1885.0,845.0,51.0,273414799.0,0.0,5.0,0.0,0.0,0.0,85686148.0,967144024.0,2026Q2,2025Q4
3111084,길동신동아아파트,골목상권,148811,911.0,335.0,106.0,12.0,248023972.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3111083,GS강동자이아파트,골목상권,1127312,3031.0,1407.0,405.0,58.0,191884602.0,2.0,4.0,0.0,0.0,0.0,7652532.0,0.0,2026Q2,2025Q4
3111082,중앙보훈병원,골목상권,134104,1040.0,447.0,48.0,14.0,231646595.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3111081,둔촌푸르지오아파트,골목상권,191370,227.0,104.0,140.0,6.0,174819444.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111080,굽은다리역 3번,골목상권,572947,2739.0,1202.0,554.0,34.0,194944145.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3111079,둔촌고등학교(둔촌중학교),골목상권,508579,2201.0,1061.0,152.0,39.0,213077855.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3111078,굽은다리역 4번,골목상권,3394115,8826.0,4333.0,1965.0,150.0,185198263.0,5.0,10.0,0.0,3.0,13857455.0,514608783.0,543957287.0,2026Q2,2025Q4
3111077,길동주민센터(강동도서관),골목상권,3628539,10922.0,5246.0,1820.0,195.0,200456473.0,2.0,9.0,0.0,0.0,0.0,325093266.0,709744204.0,2026Q2,2025Q4
3111076,둔촌2동주민센터,골목상권,310266,1791.0,859.0,481.0,32.0,206766783.0,1.0,2.0,1.0,0.0,0.0,10155976.0,0.0,2026Q2,2025Q4
3111075,굽은다리역 2번,골목상권,1306257,4041.0,2006.0,304.0,81.0,202574833.0,1.0,3.0,0.0,1.0,0.0,3964126.0,517757996.0,2026Q2,2025Q4
3111074,명일역 1번,골목상권,483692,2134.0,913.0,226.0,48.0,197182089.0,1.0,6.0,0.0,0.0,0.0,131759973.0,0.0,2026Q2,2025Q4
3111073,둔촌동역 1번(한산중학교),골목상권,2692945,6712.0,3219.0,1392.0,145.0,211023792.0,1.0,7.0,0.0,2.0,0.0,407244686.0,860335727.0,2026Q2,2025Q4
3111072,굽은다리역 1번(십자성마을),골목상권,1847960,6930.0,3145.0,445.0,141.0,207267883.0,1.0,3.0,0.0,0.0,0.0,645090949.0,423288064.0,2026Q2,2025Q4
3111071,천동초등학교,골목상권,447104,1204.0,539.0,64.0,34.0,189084835.0,0.0,4.0,0.0,0.0,0.0,151229348.0,0.0,2026Q2,2025Q4
3111070,천호초등학교,골목상권,1769396,2624.0,1347.0,111.0,60.0,204480607.0,1.0,1.0,0.0,0.0,0.0,0.0,242686487.0,2026Q2,2025Q4
3111069,천호1동주민센터,골목상권,2267375,4745.0,2629.0,259.0,83.0,182998627.0,0.0,4.0,0.0,0.0,0.0,35553802.0,367212778.0,2026Q2,2025Q4
3111068,강동성심병원,골목상권,130680,345.0,171.0,1023.0,1.0,535166667.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3111067,강동구립성내도서관,골목상권,2364800,9091.0,4555.0,605.0,229.0,202933185.0,3.0,6.0,2.0,0.0,0.0,257467536.0,440007988.0,2026Q2,2025Q4
3111066,암사동성당(효정하나플러스아파트),골목상권,2030341,5496.0,2751.0,553.0,143.0,181382809.0,3.0,1.0,0.0,1.0,0.0,0.0,107219181.0,2026Q2,2025Q4
3111065,천일초등학교,골목상권,472598,2655.0,1457.0,108.0,51.0,198050239.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111064,둔촌동역 4번,골목상권,434122,2638.0,1208.0,170.0,47.0,198023177.0,2.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111063,강동구립 천호도서관,골목상권,1487086,6069.0,3894.0,215.0,53.0,191017215.0,0.0,0.0,0.0,1.0,0.0,0.0,708431105.0,2026Q2,2025Q4
3111062,둔촌동역 3번(성내3동주민센터),골목상권,918358,3542.0,1465.0,503.0,60.0,255643387.0,1.0,6.0,0.0,0.0,,,,2026Q2,2025Q4
3111061,암사역 1번,골목상권,2528911,8738.0,4401.0,801.0,191.0,175069947.0,0.0,4.0,0.0,2.0,0.0,191731231.0,593669567.0,2026Q2,2025Q4
3111060,암사역 2번(서울강동초등학교),골목상권,3405023,9283.0,4588.0,471.0,191.0,192511716.0,0.0,8.0,2.0,2.0,0.0,127107563.0,276059858.0,2026Q2,2025Q4
3111059,강동역 4번(강풀만화거리),골목상권,3277886,10207.0,5520.0,830.0,182.0,198612445.0,2.0,10.0,2.0,0.0,0.0,566406721.0,161055297.0,2026Q2,2025Q4
3111058,성내중학교,골목상권,390159,1472.0,721.0,685.0,56.0,183174806.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3111057,천호공원(해공체육문화센터),골목상권,812938,4166.0,2248.0,170.0,58.0,222531571.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111056,천호태영아파트,골목상권,388494,1482.0,1283.0,265.0,4.0,139204545.0,0.0,0.0,1.0,1.0,0.0,0.0,238418131.0,2026Q2,2025Q4
3111055,선사초등학교,골목상권,30377,79.0,50.0,209.0,3.0,127612121.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3111054,암사역 4번(삼성광나루아파트),골목상권,180305,411.0,225.0,195.0,16.0,158461768.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111053,성내천어린이공원(하니사랑길),골목상권,986860,4579.0,1848.0,2412.0,101.0,287822406.0,1.0,3.0,0.0,1.0,0.0,2069232574.0,285644597.0,2026Q2,2025Q4
3111052,암사역 3번(천호동자전거거리),골목상권,1081734,5828.0,2785.0,440.0,110.0,214361462.0,1.0,5.0,2.0,3.0,0.0,852237381.0,189018820.0,2026Q2,2025Q4
3111051,천호역 6번,골목상권,2448537,7463.0,4760.0,447.0,85.0,196295128.0,1.0,3.0,0.0,0.0,0.0,38855888.0,0.0,2026Q2,2025Q4
3111050,강동구청(강동구청역 2번),골목상권,313771,957.0,423.0,485.0,21.0,204391370.0,0.0,2.0,0.0,1.0,,,,2026Q2,2025Q4
3111049,천호지구대(천호동자전거거리),골목상권,1231295,3903.0,2058.0,247.0,102.0,219604237.0,1.0,7.0,1.0,0.0,0.0,1530423075.0,0.0,2026Q2,2025Q4
3111048,천호역 1번(천호문구완구거리),골목상권,1044155,2168.0,1287.0,107.0,17.0,202783374.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111047,마천1치안센터,골목상권,437605,2320.0,1280.0,102.0,37.0,328091570.0,1.0,3.0,0.0,2.0,0.0,488789404.0,62216059.0,2026Q2,2025Q4
3111046,마천역(마천초등학교),골목상권,1403977,7715.0,3958.0,782.0,106.0,333458542.0,1.0,2.0,0.0,5.0,0.0,0.0,266335150.0,2026Q2,2025Q4
3111045,개미어린이공원,골목상권,230117,1994.0,1063.0,93.0,36.0,370989926.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111044,남천초등학교,골목상권,1148340,4532.0,2401.0,563.0,83.0,224426337.0,0.0,2.0,1.0,1.0,0.0,63528037.0,253507992.0,2026Q2,2025Q4
3111043,마천공원,골목상권,509647,2860.0,1307.0,170.0,84.0,173534312.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3111042,거여역 1번(거여공원),골목상권,2069402,5261.0,2651.0,1845.0,88.0,209735898.0,2.0,2.0,0.0,0.0,0.0,0.0,320960724.0,2026Q2,2025Q4
3111041,거여역 8번,골목상권,128022,559.0,252.0,143.0,2.0,366166667.0,,,,,,,,2026Q2,2025Q4
3111040,거여초등학교,골목상권,552451,2370.0,1042.0,578.0,71.0,205019519.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111039,벌말어린이공원,골목상권,704581,1935.0,930.0,810.0,40.0,208728220.0,0.0,3.0,2.0,0.0,0.0,118725926.0,0.0,2026Q2,2025Q4
3111038,보인중학교,골목상권,1008395,2404.0,1063.0,2429.0,91.0,196544987.0,2.0,15.0,0.0,0.0,0.0,968621779.0,0.0,2026Q2,2025Q4
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),골목상권,202160,492.0,243.0,402.0,9.0,208885209.0,0.0,5.0,1.0,0.0,0.0,29627152.0,0.0,2026Q2,2025Q4
3111036,투구봉어린이공원,골목상권,231203,1213.0,564.0,449.0,48.0,208837288.0,0.0,1.0,2.0,0.0,,,,2026Q2,2025Q4
3111035,오금공원(오주중학교),골목상권,728307,3693.0,1709.0,1085.0,126.0,212553517.0,1.0,6.0,0.0,1.0,0.0,341519463.0,0.0,2026Q2,2025Q4
3111034,오동나무공원(송파레미니스1단지),골목상권,810117,4926.0,2127.0,2421.0,99.0,231298722.0,0.0,2.0,0.0,0.0,0.0,115105140.0,356196451.0,2026Q2,2025Q4
3111033,문정동성당,골목상권,123149,598.0,297.0,256.0,17.0,198555996.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111032,방이역 1번,골목상권,515397,1644.0,638.0,5922.0,24.0,329228190.0,2.0,1.0,2.0,6.0,0.0,558162915.0,212784046.0,2026Q2,2025Q4
3111031,장지동주민센터(한림연예예술고교),골목상권,710065,3607.0,1655.0,1816.0,103.0,229659938.0,1.0,5.0,0.0,0.0,0.0,254726695.0,249134959.0,2026Q2,2025Q4
3111030,방이역 2번,골목상권,951075,1743.0,814.0,4814.0,51.0,221235068.0,0.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3111029,오금역 4번,골목상권,188216,1159.0,582.0,738.0,19.0,232451797.0,4.0,6.0,1.0,0.0,90662150.0,563947160.0,0.0,2026Q2,2025Q4
3111028,문현중학교(장지역 1번),골목상권,622041,1728.0,935.0,780.0,52.0,199831511.0,2.0,4.0,0.0,2.0,0.0,1015398328.0,152323532.0,2026Q2,2025Q4
3111027,문정초등학교,골목상권,898078,5231.0,2583.0,5720.0,168.0,230178071.0,3.0,6.0,0.0,2.0,70323825.0,1054202594.0,242641815.0,2026Q2,2025Q4
3111026,문정역 2번,골목상권,1013380,4415.0,2034.0,5581.0,117.0,241933701.0,3.0,6.0,0.0,2.0,0.0,105707644.0,141108621.0,2026Q2,2025Q4
3111025,경찰병원역 3번,골목상권,896755,2798.0,1502.0,404.0,116.0,204497043.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111024,경찰병원역 4번(건너말공원),골목상권,337966,1398.0,716.0,564.0,48.0,224703244.0,2.0,1.0,0.0,1.0,0.0,0.0,122477769.0,2026Q2,2025Q4
3111023,문정역 1번,골목상권,776078,1853.0,1017.0,5173.0,69.0,205538645.0,0.0,2.0,0.0,0.0,0.0,0.0,857718025.0,2026Q2,2025Q4
3111022,석촌중학교(방이육교),골목상권,382677,2533.0,1202.0,888.0,89.0,242215589.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111021,방이역 4번,골목상권,2512968,9222.0,4013.0,4665.0,269.0,287426648.0,2.0,11.0,1.0,2.0,26366666.0,2728726230.0,611393688.0,2026Q2,2025Q4
3111020,방이동고분군(방산고등학교),골목상권,302598,648.0,275.0,546.0,10.0,291591180.0,0.0,3.0,0.0,0.0,0.0,23127000.0,0.0,2026Q2,2025Q4
3111019,한성백제역 3번,골목상권,1148593,8124.0,3800.0,2218.0,264.0,261973037.0,2.0,1.0,0.0,1.0,0.0,0.0,189166018.0,2026Q2,2025Q4
3111018,풍납초등학교(풍납백제문화공원),골목상권,118743,626.0,277.0,84.0,8.0,203472173.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3111017,송파나루역 3번,골목상권,222340,884.0,465.0,712.0,39.0,227141265.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3111016,송파역 2번,골목상권,727387,3028.0,1404.0,3278.0,102.0,243051831.0,0.0,1.0,2.0,2.0,0.0,0.0,186325728.0,2026Q2,2025Q4
3111015,석촌역 3번,골목상권,1641590,9794.0,5291.0,1249.0,343.0,216869365.0,1.0,4.0,0.0,5.0,0.0,709973116.0,661709207.0,2026Q2,2025Q4
3111014,송파나루역 2번,골목상권,581612,2938.0,1646.0,714.0,105.0,222406807.0,0.0,0.0,1.0,0.0,,,,2026Q2,2025Q4
3111013,송파나루역 1번(송리단길),골목상권,2306514,8062.0,4427.0,4799.0,300.0,229555698.0,2.0,3.0,1.0,2.0,0.0,101714432.0,539518246.0,2026Q2,2025Q4
3111012,석촌역 6번,골목상권,932972,5531.0,2958.0,536.0,219.0,235209489.0,1.0,1.0,0.0,0.0,0.0,0.0,182611731.0,2026Q2,2025Q4
3111011,잠실나루역,골목상권,36195,315.0,104.0,4438.0,1.0,1440666667.0,0.0,0.0,0.0,1.0,0.0,0.0,919056177.0,2026Q2,2025Q4
3111010,석촌역 7번,골목상권,1680558,8807.0,5111.0,1639.0,381.0,218010988.0,1.0,2.0,0.0,4.0,0.0,0.0,320234552.0,2026Q2,2025Q4
3111009,송파책박물관,골목상권,221149,948.0,464.0,236.0,35.0,239803970.0,0.0,4.0,0.0,0.0,0.0,133734250.0,0.0,2026Q2,2025Q4
3111008,석촌고분역 3번,골목상권,532711,4565.0,2305.0,481.0,160.0,235376738.0,3.0,4.0,3.0,2.0,37388371.0,450644887.0,193759038.0,2026Q2,2025Q4
3111007,석촌고분역 4번,골목상권,1064020,7851.0,4221.0,875.0,328.0,209891820.0,4.0,5.0,0.0,2.0,5511057.0,151251350.0,613322693.0,2026Q2,2025Q4
3111006,석촌고분역 1번,골목상권,1927279,8215.0,4591.0,1249.0,323.0,200044168.0,2.0,4.0,2.0,2.0,0.0,113434656.0,846174538.0,2026Q2,2025Q4
3111005,삼전역 3번,골목상권,1411628,7892.0,4191.0,892.0,285.0,211804809.0,1.0,6.0,0.0,2.0,0.0,1260514582.0,97007126.0,2026Q2,2025Q4
3111004,삼전역 1번,골목상권,2084999,9326.0,5597.0,2313.0,290.0,219525526.0,1.0,4.0,1.0,4.0,0.0,465719318.0,1326795578.0,2026Q2,2025Q4
3111003,삼전역 4번,골목상권,2191422,10282.0,5465.0,2463.0,389.0,227531287.0,4.0,14.0,4.0,3.0,325531934.0,3191664071.0,1090036225.0,2026Q2,2025Q4
3111001,아래방죽마을공원(율현초등학교),골목상권,90196,1604.0,778.0,66.0,10.0,724038182.0,0.0,0.0,1.0,1.0,,,,2026Q2,2025Q4
3111000,대왕초등학교(세곡동사거리서남측),골목상권,71018,358.0,173.0,19.0,,,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110999,윗방죽마을공원,골목상권,146770,3201.0,2456.0,99.0,3.0,383312121.0,0.0,0.0,0.0,1.0,0.0,0.0,1831397962.0,2026Q2,2025Q4
3110998,은곡마을(은곡마을공원),골목상권,65648,572.0,311.0,93.0,,,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110997,대청초등학교,골목상권,1734020,6706.0,3454.0,1822.0,137.0,328701655.0,3.0,10.0,1.0,1.0,36881069.0,571337915.0,1138427608.0,2026Q2,2025Q4
3110996,대치2동주민센터,골목상권,819547,3162.0,1135.0,1505.0,20.0,647400253.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110995,봉은사역 4번,골목상권,541863,2322.0,923.0,2937.0,64.0,1000560724.0,0.0,2.0,0.0,1.0,0.0,0.0,251151095.0,2026Q2,2025Q4
3110994,개포고등학교,골목상권,585074,1512.0,705.0,3211.0,51.0,377279308.0,0.0,1.0,0.0,2.0,0.0,0.0,651825301.0,2026Q2,2025Q4
3110993,개포지하차도 북측,골목상권,47415,221.0,115.0,3433.0,14.0,273690646.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110992,도곡초등학교,골목상권,2176192,7091.0,3413.0,1383.0,198.0,317559814.0,0.0,1.0,0.0,5.0,0.0,0.0,942547144.0,2026Q2,2025Q4
3110991,삼성중앙역 5번,골목상권,204499,318.0,152.0,2236.0,2.0,1300625000.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110990,청담역 12번,골목상권,36081,144.0,73.0,369.0,6.0,398449735.0,,,,,,,,2026Q2,2025Q4
3110989,대치동아우편취급국,골목상권,654564,1362.0,834.0,1431.0,52.0,274361140.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110988,청담역 3번,골목상권,110514,1158.0,438.0,863.0,19.0,1424272153.0,,,,,,,,2026Q2,2025Q4
3110987,영동대교남단,골목상권,384328,512.0,198.0,332.0,10.0,2091562810.0,,,,,,,,2026Q2,2025Q4
3110986,삼성중앙역 7번,골목상권,221327,693.0,406.0,291.0,20.0,307300958.0,,,,,,,,2026Q2,2025Q4
3110985,청담근린공원,골목상권,268028,820.0,391.0,931.0,27.0,849804170.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110984,포이초등학교(개포목련어린이공원),골목상권,875895,3985.0,1890.0,1589.0,101.0,284748311.0,4.0,6.0,1.0,1.0,0.0,78655017.0,0.0,2026Q2,2025Q4
3110983,국립국악고등학교,골목상권,427396,2490.0,1190.0,621.0,64.0,293864082.0,5.0,6.0,0.0,0.0,161592357.0,15591802.0,0.0,2026Q2,2025Q4
3110982,강남구보훈회관,골목상권,324640,759.0,391.0,364.0,20.0,279321429.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110981,국악고교사거리,골목상권,520244,1962.0,912.0,899.0,54.0,290597091.0,1.0,4.0,0.0,0.0,0.0,258767161.0,0.0,2026Q2,2025Q4
3110980,개포지구대옆,골목상권,521192,2423.0,1114.0,576.0,70.0,316725935.0,1.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110979,청담초등학교,골목상권,258721,1103.0,379.0,759.0,27.0,2356767764.0,,,,,,,,2026Q2,2025Q4
3110978,도곡2동주민센터(대치중학교),골목상권,10691,384.0,220.0,1943.0,,,,,,,,,,2026Q2,2025Q4
3110977,논현로18길,골목상권,94688,629.0,314.0,144.0,16.0,261399777.0,0.0,0.0,0.0,1.0,0.0,0.0,133591455.0,2026Q2,2025Q4
3110976,언북초등학교,골목상권,588349,1808.0,1044.0,1088.0,45.0,460762297.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110975,매봉역 1번,골목상권,392832,819.0,344.0,1446.0,24.0,902987820.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110974,언주중학교,골목상권,578832,1412.0,772.0,793.0,57.0,383736185.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110973,강남구청역 4번,골목상권,1007339,2119.0,896.0,2762.0,29.0,618902879.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110972,강남세브란스병원미래의학연구센터,골목상권,278334,1840.0,989.0,280.0,55.0,303307529.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110971,선정릉역 4번,골목상권,627887,3648.0,2459.0,2179.0,127.0,269794935.0,1.0,0.0,0.0,2.0,0.0,0.0,976348983.0,2026Q2,2025Q4
3110970,학동초등학교,골목상권,281770,958.0,539.0,1478.0,31.0,476026318.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110969,베르사이유1아파트,골목상권,928041,1208.0,737.0,1707.0,30.0,396377526.0,,,,,,,,2026Q2,2025Q4
3110968,강남구청역 2번,골목상권,215440,495.0,282.0,1088.0,11.0,462098467.0,,,,,,,,2026Q2,2025Q4
3110967,역삼역 8번,골목상권,620206,1150.0,777.0,862.0,30.0,269328768.0,2.0,2.0,0.0,1.0,0.0,17752586.0,0.0,2026Q2,2025Q4
3110966,논현2동주민센터,골목상권,1500997,2577.0,1464.0,2153.0,50.0,364402413.0,1.0,1.0,1.0,0.0,,,,2026Q2,2025Q4
3110965,언주역 6번,골목상권,861352,2202.0,1513.0,1342.0,62.0,246875585.0,1.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110964,싸리고개근린공원,골목상권,271082,567.0,224.0,332.0,12.0,710629371.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110963,역삼월드메르디앙아파트,골목상권,275444,1645.0,843.0,501.0,45.0,379588083.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110962,도산공원북측,골목상권,80520,38.0,22.0,440.0,,,,,,,,,,2026Q2,2025Q4
3110961,언주역 3번,골목상권,1490355,1926.0,1209.0,1286.0,47.0,359594973.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110960,은광여고,골목상권,138505,724.0,448.0,556.0,18.0,485127258.0,0.0,1.0,0.0,1.0,,,,2026Q2,2025Q4
3110959,신구중학교,골목상권,122664,322.0,159.0,689.0,2.0,1183291667.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110958,역삼역 4번,골목상권,637318,742.0,474.0,1181.0,22.0,331521188.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110957,언북중학교,골목상권,969776,1474.0,927.0,2925.0,45.0,348915067.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110956,언주역 8번,골목상권,448395,409.0,261.0,1131.0,3.0,856283333.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110955,논현초등학교,골목상권,2305034,6172.0,4006.0,1873.0,175.0,276578841.0,4.0,2.0,0.0,1.0,0.0,0.0,952996212.0,2026Q2,2025Q4
3110954,국기원,골목상권,538860,359.0,252.0,645.0,3.0,192214646.0,,,,,,,,2026Q2,2025Q4
3110953,학동근린공원,골목상권,441286,1043.0,479.0,1573.0,28.0,850439794.0,,,,,,,,2026Q2,2025Q4
3110952,논현목련공원,골목상권,237352,808.0,551.0,226.0,25.0,254921270.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110951,신사은행나무공원,골목상권,440015,798.0,479.0,590.0,15.0,266678930.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110950,논현역 7번,골목상권,151926,774.0,306.0,591.0,25.0,1201272294.0,,,,,,,,2026Q2,2025Q4
3110949,한남IC,골목상권,307629,499.0,248.0,1630.0,3.0,622878571.0,0.0,1.0,0.0,0.0,,,,2026Q2,2025Q4
3110948,헌인가구단지,골목상권,271,102.0,28.0,104.0,,,,,,,,,,2026Q2,2025Q4
3110947,청계산입구역 2번(내곡동주민센터),골목상권,12690,325.0,164.0,479.0,1.0,502500000.0,,,,,,,,2026Q2,2025Q4
3110945,본마을노인복지센터(서초구립내곡도서관),골목상권,30708,279.0,137.0,250.0,1.0,485800000.0,,,,,,,,2026Q2,2025Q4
3110944,서울나래학교(염곡어린이공원),골목상권,37461,499.0,233.0,538.0,1.0,1479444444.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110943,법제교육센터(버들어린이공원),골목상권,528421,1526.0,776.0,1410.0,38.0,279986537.0,0.0,5.0,0.0,1.0,0.0,1102554687.0,0.0,2026Q2,2025Q4
3110942,염곡동 구룡사(포이동성당),골목상권,1526820,8203.0,4137.0,2939.0,233.0,298386926.0,2.0,17.0,0.0,3.0,0.0,801672298.0,312169577.0,2026Q2,2025Q4
3110941,언남고등학교,골목상권,162385,817.0,436.0,868.0,16.0,253393876.0,2.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110940,양재근린공원(양재2동주민센터),골목상권,416427,967.0,494.0,1454.0,33.0,309843975.0,1.0,2.0,0.0,0.0,,,,2026Q2,2025Q4
3110939,양재역 8번(양재동우체국),골목상권,1827414,5763.0,2987.0,6972.0,132.0,372500705.0,0.0,6.0,2.0,3.0,0.0,9977860.0,478128094.0,2026Q2,2025Q4
3110938,바우뫼공원,골목상권,261509,758.0,408.0,1442.0,23.0,347705346.0,0.0,6.0,0.0,0.0,0.0,510435156.0,0.0,2026Q2,2025Q4
3110937,방아다리근린공원(횃불트리니티신학대학원대학교),골목상권,79800,454.0,181.0,295.0,18.0,1079410553.0,0.0,0.0,0.0,1.0,,,,2026Q2,2025Q4
3110936,더케이호텔(양재리본타워2단지아파트),골목상권,184295,827.0,424.0,1292.0,18.0,386921161.0,0.0,3.0,1.0,0.0,0.0,662482869.0,0.0,2026Q2,2025Q4
3110935,한전아트센터,골목상권,605132,1017.0,466.0,2439.0,15.0,369832020.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110934,우면주공아파트,골목상권,671542,2615.0,1279.0,681.0,59.0,317653286.0,1.0,2.0,1.0,0.0,,,,2026Q2,2025Q4
3110933,한국상담대학원대학교,골목상권,94237,492.0,189.0,440.0,1.0,1098416667.0,1.0,0.0,2.0,0.0,,,,2026Q2,2025Q4
3110932,서울시인재개발원,골목상권,234256,596.0,269.0,1618.0,17.0,375405966.0,,,,,,,,2026Q2,2025Q4
3110931,삼성전자서울R&D(서울우면초등학교),골목상권,34370,134.0,61.0,165.0,2.0,868951515.0,,,,,,,,2026Q2,2025Q4
3110930,서초동성당,골목상권,401603,1935.0,852.0,4767.0,16.0,533334967.0,2.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110929,남부터미널역 1번,골목상권,1517589,4288.0,1873.0,4151.0,61.0,491339968.0,2.0,5.0,2.0,0.0,0.0,10660297.0,0.0,2026Q2,2025Q4
3110928,서초우방유쉘아파트,골목상권,226822,522.0,304.0,380.0,9.0,593002525.0,,,,,,,,2026Q2,2025Q4
3110927,잠원역,골목상권,352149,209.0,113.0,152.0,4.0,562674405.0,,,,,,,,2026Q2,2025Q4
3110926,신중초등학교,골목상권,908949,3582.0,1586.0,765.0,90.0,404839805.0,1.0,2.0,0.0,2.0,0.0,0.0,407071296.0,2026Q2,2025Q4
3110925,서초중학교,골목상권,703753,2932.0,1278.0,424.0,72.0,417924564.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110924,반포4동주민센터(몽마르뜨공원),골목상권,371607,2402.0,1066.0,1237.0,71.0,663955706.0,0.0,0.0,0.0,2.0,,,,2026Q2,2025Q4
3110923,방배역 1번,골목상권,63399,448.0,177.0,272.0,13.0,558411328.0,,,,,,,,2026Q2,2025Q4
3110922,내방역 1번,골목상권,785721,2682.0,1261.0,568.0,68.0,399392982.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110921,서울프랑스학교,골목상권,471715,1121.0,452.0,952.0,42.0,597367525.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110920,방배역 2번(백석예술대학교),골목상권,51476,136.0,59.0,1318.0,7.0,348525510.0,0.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110919,내방역 8번,골목상권,590024,3023.0,1198.0,1021.0,82.0,612781835.0,1.0,0.0,0.0,0.0,,,,2026Q2,2025Q4
3110918,방배역 3번,골목상권,937264,2813.0,1256.0,916.0,85.0,329896581.0,0.0,0.0,0.0,0.0,0.0,0.0,616304883.0,2026Q2,2025Q4
